ref_time,time,AccPed2D,AccPedal,AccSignl,DegOfDev,DeTorque,RevoPMin,SideAccl,SpeedCom
1176.9,1176.111,99.986,42.4,42.4,1.51,26.91,2356,0.01,109.64
1176.92,1176.131,99.986,42.4,42.4,1.4,26.91,2351,0,109.67
1176.94,1176.151,99.986,42.4,42.4,1.39,26.91,2353,0,109.6
1176.96,1176.171,99.986,42.4,42.4,1.48,26.91,2357,0,109.78
1176.98,1176.191,99.986,42.4,42.4,1.51,26.52,2352,0,109.59
1177,1176.211,99.986,42.4,42.4,1.43,26.91,2353,0,109.59
1177.02,1176.231,35.681,42.4,42.4,1.4,26.52,2357,0,109.92
1177.04,1176.251,94.888,42.4,42.4,1.39,26.52,2354,0.01,109.6
1177.06,1176.271,51.365,42.4,42.4,1.36,26.52,2356,0.01,109.71
1177.08,1176.291,0,42.4,42.4,1.44,26.52,2353,0,109.85
1177.1,1176.311,99.986,42.4,42.4,1.52,26.52,2357,0.01,109.78
1177.12,1176.331,99.986,42.4,42.4,1.51,26.52,2358,0.01,109.78
1177.14,1176.351,99.986,42.4,42.4,1.51,26.52,2355,0.01,109.84
1177.16,1176.371,99.986,42.4,42.4,1.51,26.52,2360,0,109.78
1177.18,1176.391,99.986,42.4,42.4,1.51,26.52,2358,0,109.75
1177.2,1176.411,99.986,42.4,42.4,1.51,26.52,2357,0,109.75
1177.22,1176.431,99.986,42.4,42.4,1.51,26.52,2362,0,109.89
1177.24,1176.451,99.986,42.4,42.4,1.51,26.52,2357,0,109.75
1177.26,1176.471,99.986,42.4,42.4,1.5,26.52,2359,0,109.75
1177.28,1176.491,99.986,42.4,42.4,1.51,26.52,2361,0,110.05
1177.3,1176.511,99.986,42.4,42.4,1.57,26.52,2361,0.01,109.85
1177.32,1176.531,99.986,42.4,42.4,1.52,26.52,2361,0,109.85
1177.34,1176.551,35.681,42.4,42.4,1.61,26.52,2357,0,110.05
1177.36,1176.571,94.888,42.4,42.4,1.66,26.52,2362,0,109.7
1177.38,1176.591,51.365,42.4,42.4,1.55,26.52,2361,0,109.8
1177.4,1176.611,0,42.4,42.4,1.51,26.52,2361,0,109.8
1177.42,1176.631,99.986,42.4,42.4,1.51,26.52,2365,0,109.74
1177.44,1176.651,99.986,42.4,42.4,1.51,26.52,2357,0,109.78
1177.46,1176.671,99.986,42.4,42.4,1.56,26.52,2364,0,109.99
1177.48,1176.691,99.986,42.4,42.4,1.61,26.52,2362,0,109.84
1177.5,1176.711,99.986,42.4,42.4,1.65,26.52,2364,0,109.84
1177.52,1176.731,99.986,42.4,42.4,1.61,26.52,2365,0,109.91
1177.54,1176.75,99.986,42.4,42.4,1.66,26.52,2361,0,109.88
1177.56,1176.77,99.986,42.4,42.4,1.68,26.52,2361,0,109.84
1177.58,1176.79,99.986,42.4,42.4,1.68,26.52,2363,0,109.96
1177.6,1176.81,99.986,42.4,42.4,1.72,26.52,2366,0,109.96
1177.62,1176.83,99.986,42.4,42.4,1.69,26.52,2366,0,109.85
1177.64,1176.85,99.986,42.4,42.4,1.73,26.52,2359,0,110.01
1177.66,1176.87,35.681,42.4,42.4,1.82,26.52,2364,0,110.13
1177.68,1176.89,94.888,42.4,42.4,1.8,26.52,2367,0,109.96
1177.7,1176.91,51.365,42.4,42.4,1.85,26.52,2360,0,110.1
1177.72,1176.93,0,42.4,42.4,1.85,26.52,2364,0,110.1
1177.74,1176.95,99.986,42.4,42.4,1.86,26.52,2364,0,109.94
1177.76,1176.97,99.986,42.4,42.4,1.85,26.52,2365,0,109.94
1177.78,1176.99,99.986,42.4,42.4,1.87,26.52,2366,0,110.1
1177.8,1177.01,99.986,42.4,42.4,1.98,26.52,2363,0,110.01
1177.82,1177.03,99.986,42.4,42.4,1.88,26.52,2366,0,110.01
1177.84,1177.05,99.986,42.4,42.4,1.85,26.52,2365,0,110.09
1177.86,1177.07,99.986,42.4,42.4,1.74,26.52,2368,0,110.01
1177.88,1177.09,99.986,42.4,42.4,1.71,26.52,2368,0,110.06
1177.9,1177.11,99.986,42.4,42.4,1.68,26.52,2362,0,110.06
1177.92,1177.13,99.986,42.4,42.4,1.7,26.52,2371,0,110.06
1177.94,1177.15,99.986,42.4,42.4,1.62,26.52,2370,0,110.05
1177.96,1177.17,99.986,42.4,42.4,1.49,26.52,2366,0,110.02
1177.98,1177.19,35.289,42.4,42.4,1.5,26.52,2368,0,110.23
1178,1177.21,94.888,42.4,42.4,1.41,26.52,2365,0,110.23
1178.02,1177.23,51.365,42.4,42.4,1.34,26.52,2367,0,110.02
1178.04,1177.25,0,42.4,42.4,1.34,26.52,2368,0,110.27
1178.06,1177.27,99.986,42.4,42.4,1.34,26.52,2368,0,109.95
1178.08,1177.29,99.986,42.4,42.4,1.24,26.52,2369,0,110.09
1178.1,1177.31,99.986,42.4,42.4,1.17,26.52,2369,0,109.99
1178.12,1177.33,99.986,42.4,42.4,1.31,26.52,2369,0,109.99
1178.14,1177.35,99.986,42.4,42.4,1.23,26.52,2367,0,110.1
1178.16,1177.37,99.986,42.4,42.4,1.17,26.52,2367,0,110.1
1178.18,1177.39,99.986,42.4,42.4,1.25,26.52,2372,0,110.05
1178.2,1177.41,99.986,42.4,42.4,1.18,26.52,2366,0.01,110.2
1178.22,1177.43,99.986,42.4,42.4,1.17,26.52,2368,0.01,110.2
1178.24,1177.45,99.986,42.4,42.4,1.26,26.52,2371,0.01,110.31
1178.26,1177.47,99.986,42.4,42.4,1.32,26.52,2369,0.01,110.23
1178.28,1177.49,99.986,42.4,42.4,1.31,26.52,2369,0.01,110.27
1178.3,1177.51,35.289,42.4,42.4,1.36,26.52,2367,0.01,110.23
1178.32,1177.53,94.888,42.4,42.4,1.49,26.52,2372,0.02,110.23
1178.34,1177.55,51.365,42.4,42.4,1.45,26.52,2372,0.02,110.27
1178.36,1177.57,0,42.4,42.4,1.53,26.52,2371,0.01,110.41
1178.38,1177.59,99.986,42.4,42.4,1.53,26.52,2372,0.01,110.17
1178.4,1177.61,99.986,42.4,42.4,1.48,26.52,2367,0.01,110.4
1178.42,1177.63,99.986,42.4,42.4,1.58,26.52,2371,0.01,110.4
1178.44,1177.65,99.986,42.4,42.4,1.67,26.52,2375,0.01,110.22
1178.46,1177.67,99.986,42.4,42.4,1.68,26.52,2368,0.01,110.23
1178.48,1177.69,99.986,42.4,42.4,1.68,26.52,2370,0.01,110.37
1178.5,1177.71,99.986,42.4,42.4,1.68,26.52,2372,0,110.37
1178.52,1177.73,99.986,42.4,42.4,1.68,26.52,2372,0.01,110.3
1178.54,1177.75,99.986,42.4,42.4,1.68,26.52,2374,0,110.44
1178.56,1177.77,99.986,42.4,42.4,1.68,26.52,2372,0,110.34
1178.58,1177.79,99.986,42.4,42.4,1.68,26.52,2373,0.01,110.37
1178.6,1177.81,99.986,42.4,42.4,1.55,26.52,2372,0,110.47
1178.62,1177.83,35.289,42.4,42.4,1.65,26.52,2374,0,110.47
1178.64,1177.85,94.888,42.4,42.4,1.68,26.52,2376,0,110.44
1178.66,1177.87,51.365,42.4,42.4,1.6,26.52,2369,0,110.37
1178.68,1177.89,0,42.4,42.4,1.58,26.52,2371,0,110.61
1178.7,1177.91,99.986,42.4,42.4,1.55,26.52,2373,0,110.37
1178.72,1177.93,99.986,42.4,42.4,1.5,26.52,2372,0,110.37
1178.74,1177.95,99.986,42.4,42.4,1.51,26.52,2376,0,110.58
1178.76,1177.97,99.986,42.4,42.4,1.51,26.52,2373,0,110.22
1178.78,1177.99,99.986,42.4,42.4,1.51,26.52,2374,0,110.37
1178.8,1178.01,99.986,42.4,42.4,1.48,26.52,2372,0,110.4
1178.82,1178.03,99.986,42.4,42.4,1.51,26.52,2373,0,110.4
1178.84,1178.05,99.986,42.4,42.4,1.51,26.52,2377,0.01,110.41
1178.86,1178.07,99.986,42.4,42.4,1.53,26.52,2371,0,110.54
1178.88,1178.09,99.986,42.4,42.4,1.63,26.52,2377,0,110.54
1178.9,1178.11,99.986,42.4,42.4,1.68,26.52,2376,0.01,110.58
1178.92,1178.13,99.986,42.4,42.4,1.6,26.52,2371,0,110.58
1178.94,1178.15,35.289,42.4,42.4,1.68,26.52,2376,0,110.58
1178.96,1178.17,94.888,42.4,42.4,1.67,26.52,2374,0.01,110.44
1178.98,1178.19,51.365,42.4,42.4,1.57,26.52,2377,0,110.5
1179,1178.21,0,42.4,42.4,1.66,26.52,2378,0,110.5
1179.02,1178.229,99.986,42.4,42.4,1.68,26.52,2377,0,110.51
1179.04,1178.249,99.986,42.4,42.4,1.6,26.52,2376,0,110.56
1179.06,1178.27,99.986,42.4,42.4,1.66,26.52,2373,0,110.65
1179.08,1178.289,99.986,42.4,42.4,1.64,26.52,2380,0,110.45
1179.1,1178.309,99.986,42.4,42.4,1.58,26.52,2377,0,110.45
1179.12,1178.329,99.986,42.4,42.4,1.53,26.52,2376,0,110.72
1179.14,1178.349,99.986,42.4,42.4,1.61,26.52,2380,0,110.47
1179.16,1178.369,99.986,42.4,42.4,1.52,26.52,2374,0,110.56
1179.18,1178.389,99.986,42.4,42.4,1.51,26.52,2377,0,110.77
1179.2,1178.409,99.986,42.4,42.4,1.51,26.52,2382,0,110.77
1179.22,1178.429,99.986,42.4,42.4,1.48,26.13,2378,0,110.54
1179.24,1178.449,99.986,42.4,42.4,1.41,26.52,2379,0,110.73
1179.26,1178.469,35.289,42.4,42.4,1.49,26.52,2377,0,110.52
1179.28,1178.489,94.888,42.4,42.4,1.51,26.52,2379,0,110.58
1179.3,1178.509,51.365,42.4,42.4,1.51,26.52,2382,0,110.63
1179.32,1178.529,0,42.4,42.4,1.45,26.13,2381,0,110.63
1179.34,1178.549,99.986,42.4,42.4,1.5,26.52,2380,0.01,110.65
1179.36,1178.569,99.986,42.4,42.4,1.51,26.52,2376,0,110.56
1179.38,1178.589,99.986,42.4,42.4,1.51,26.52,2380,0,110.73
1179.4,1178.609,99.986,42.4,42.4,1.51,26.52,2384,0,110.54
1179.42,1178.629,99.986,42.4,42.4,1.58,26.13,2379,0.01,110.54
1179.44,1178.649,99.986,42.4,42.4,1.56,26.52,2381,0,110.75
1179.46,1178.669,99.986,42.4,42.4,1.57,26.13,2380,0,110.52
1179.48,1178.689,99.986,42.4,42.4,1.62,26.52,2380,0.01,110.58
1179.5,1178.709,99.986,42.4,42.4,1.56,26.52,2381,0,110.58
1179.52,1178.729,99.986,42,41.6,1.66,26.13,2381,0,110.44
1179.54,1178.749,99.986,41.6,40.8,1.65,26.13,2383,0.01,110.56
1179.56,1178.769,99.986,41.2,40.8,1.6,25.74,2381,0,110.79
1179.58,1178.789,34.113,41.2,40.8,1.67,25.35,2383,0,110.51
1179.6,1178.809,94.888,40.8,40.4,1.68,25.35,2383,0,110.63
1179.62,1178.829,51.365,40.8,40.4,1.56,24.96,2379,0,110.63
1179.64,1178.849,0,40.4,40.4,1.62,24.96,2382,0,110.61
1179.66,1178.869,99.986,40.4,40.4,1.68,24.57,2383,0,110.61
1179.68,1178.889,99.986,40.4,40.4,1.65,24.57,2383,0,110.68
1179.7,1178.909,99.986,40.4,40.4,1.69,24.57,2384,0,110.65
1179.72,1178.929,99.986,40.4,40.4,1.68,24.57,2381,0,110.65
1179.74,1178.949,99.986,40.4,40.4,1.64,24.57,2382,0.01,110.73
1179.76,1178.969,99.986,40.4,40.4,1.66,24.57,2382,0,110.79
1179.78,1178.989,99.986,40.4,40.4,1.57,24.57,2385,0,110.72
1179.8,1179.009,99.986,40.4,40.4,1.52,24.18,2385,0,110.82
1179.82,1179.029,99.986,40.4,40.4,1.54,24.18,2380,0,110.82
1179.84,1179.049,99.986,40.4,40.4,1.51,24.57,2384,0,110.61
1179.86,1179.069,99.986,40.4,40.4,1.54,24.18,2384,0,110.66
1179.88,1179.089,99.986,40.4,40.4,1.52,24.18,2385,0,110.84
1179.9,1179.109,32.544,40.4,40.4,1.51,24.18,2387,0,110.63
1179.92,1179.129,94.888,40.4,40.4,1.51,24.18,2383,0.01,110.63
1179.94,1179.149,51.365,40.4,40.4,1.51,24.18,2383,0,110.88
1179.96,1179.169,0,40.4,40.4,1.51,24.18,2385,0,110.56
1179.98,1179.189,99.986,40.4,40.4,1.51,24.18,2384,0,110.58
1180,1179.209,99.986,40.4,40.4,1.51,24.18,2385,0,110.58
1180.02,1179.229,99.986,40.4,40.4,1.52,24.18,2386,0,110.66
1180.04,1179.249,99.986,40.4,40.4,1.52,24.18,2385,0,110.73
1180.06,1179.269,99.986,40.4,40.4,1.56,24.18,2383,0.01,110.84
1180.08,1179.289,99.986,40.4,40.4,1.54,24.18,2384,0,110.75
1180.1,1179.309,99.986,40.4,40.4,1.6,24.18,2387,0.01,110.72
1180.12,1179.329,99.986,40.4,40.4,1.6,24.18,2384,0.01,110.72
1180.14,1179.349,99.986,40.4,40.4,1.58,24.18,2386,0,110.77
1180.16,1179.369,99.986,40.4,40.4,1.56,24.18,2386,0,110.65
1180.18,1179.389,99.986,40.4,40.4,1.53,24.18,2383,0.01,110.65
1180.2,1179.409,99.986,40.4,40.4,1.51,24.18,2385,0,110.5
1180.22,1179.429,32.936,40.4,40.4,1.51,24.18,2386,0,110.5
1180.24,1179.449,94.888,40.4,40.4,1.51,24.18,2387,0.01,110.61
1180.26,1179.469,51.365,40.4,40.4,1.51,24.18,2383,0,110.84
1180.28,1179.489,0,40.4,40.4,1.51,24.18,2384,0,110.5
1180.3,1179.509,99.986,40.4,40.4,1.45,24.18,2385,0.01,110.88
1180.32,1179.529,99.986,40.4,40.4,1.44,24.18,2382,0,110.88
1180.34,1179.549,99.986,40.4,40.4,1.48,24.18,2389,0,110.63
1180.36,1179.569,99.986,40.4,40.4,1.39,24.18,2385,0,110.68
1180.38,1179.589,99.986,40.4,40.4,1.34,24.18,2382,0,110.86
1180.4,1179.609,99.986,40.4,40.4,1.41,24.18,2386,0,110.68
1180.42,1179.629,99.986,40.4,40.4,1.48,24.18,2385,0.01,110.68
1180.44,1179.649,99.986,40.4,40.4,1.45,24.18,2386,0.01,110.77
1180.46,1179.669,99.986,40.4,40.4,1.52,24.18,2388,0,110.73
1180.48,1179.689,99.986,40.4,40.4,1.52,24.18,2386,0,110.72
1180.5,1179.709,99.986,40.4,40.4,1.51,24.18,2386,0,110.72
1180.52,1179.729,99.986,40.4,40.4,1.54,24.18,2383,0,110.82
1180.54,1179.749,32.936,40.4,40.4,1.58,24.18,2388,0,110.72
1180.56,1179.769,94.888,40.4,40.4,1.5,24.18,2389,0,110.77
1180.58,1179.789,51.365,40.4,40.4,1.56,24.18,2387,0,110.91
1180.6,1179.809,0,40.4,40.4,1.67,24.18,2390,0,110.91
1180.62,1179.829,99.986,40.4,40.4,1.54,24.18,2385,0.01,110.75
1180.64,1179.849,99.986,40.4,40.4,1.55,24.18,2386,0,110.91
1180.66,1179.869,99.986,40.4,40.4,1.56,24.18,2390,0,110.56
1180.68,1179.889,99.986,40.4,40.4,1.66,24.18,2388,0.01,110.63
1180.7,1179.909,99.986,40.4,40.4,1.68,24.18,2389,0,110.58
1180.72,1179.929,99.986,40.4,40.4,1.68,24.18,2385,0,110.58
1180.74,1179.949,99.986,40.4,40.4,1.58,24.18,2385,0.01,110.52
1180.76,1179.969,99.986,40.4,40.4,1.55,24.18,2388,0.01,110.75
1180.78,1179.989,99.986,40.4,40.4,1.64,24.18,2386,0,110.61
1180.8,1180.008,99.986,40.4,40.4,1.64,24.18,2389,0,110.61
1180.82,1180.029,99.986,40.4,40.4,1.53,24.18,2384,0,110.77
1180.84,1180.048,99.986,40.4,40,1.51,24.18,2388,0,110.73
1180.86,1180.068,32.936,40,40,1.51,24.18,2391,0,110.72
1180.88,1180.088,94.888,40,40,1.45,24.18,2385,0,110.68
1180.9,1180.108,51.365,40,40,1.48,24.18,2387,0,110.68
1180.92,1180.128,0,40,40,1.5,24.18,2386,0,110.68
1180.94,1180.148,99.986,40,40,1.51,24.18,2387,0,110.75
1180.96,1180.168,99.986,40,40,1.46,24.18,2387,0,110.93
1180.98,1180.188,99.986,40,40,1.54,24.18,2385,0,110.63
1181,1180.208,99.986,40,40,1.63,24.18,2388,0.01,110.63
1181.02,1180.228,99.986,40,40,1.52,24.18,2383,0,110.93
1181.04,1180.248,99.986,40,40,1.56,24.18,2388,0,110.65
1181.06,1180.268,99.986,40,40,1.51,24.18,2390,0,110.73
1181.08,1180.288,99.986,40,39.6,1.62,23.79,2383,0,110.91
1181.1,1180.308,99.986,40,39.6,1.66,24.18,2387,0,110.91
1181.12,1180.328,99.986,40,39.6,1.6,23.79,2389,0,110.7
1181.14,1180.348,99.986,40,39.6,1.52,23.79,2387,0,110.89
1181.16,1180.368,99.986,39.6,39.6,1.6,23.79,2391,0,110.82
1181.18,1180.388,32.544,39.6,39.6,1.64,23.79,2387,0,110.73
1181.2,1180.408,94.888,39.6,39.6,1.55,23.79,2386,0,110.77
1181.22,1180.428,51.365,39.6,39.6,1.54,23.79,2388,0,110.77
1181.24,1180.448,0,39.6,39.6,1.62,23.79,2388,0,110.73
1181.26,1180.468,99.986,39.6,39.6,1.6,23.79,2390,0,110.86
1181.28,1180.488,99.986,39.6,39.6,1.68,23.79,2386,0,110.86
1181.3,1180.508,99.986,39.6,39.6,1.63,23.79,2390,0,110.75
1181.32,1180.528,99.986,39.6,39.6,1.57,23.79,2387,0,110.75
1181.34,1180.548,99.986,39.6,39.6,1.58,23.79,2386,0,110.93
1181.36,1180.568,99.986,39.6,39.6,1.61,23.79,2393,0,110.73
1181.38,1180.588,99.986,39.6,39.6,1.65,23.4,2388,0,110.77
1181.4,1180.608,99.986,39.6,39.6,1.68,23.79,2387,0,110.66
1181.42,1180.628,99.986,39.6,39.6,1.68,23.79,2388,0,110.66
1181.44,1180.648,99.986,39.6,39.6,1.66,23.4,2387,0,110.77
1181.46,1180.668,99.986,39.6,39.6,1.64,23.4,2389,0,111.03
1181.48,1180.688,99.986,39.6,39.6,1.66,23.4,2388,0,110.73
1181.5,1180.708,32.152,39.6,39.6,1.53,23.4,2389,0,110.73
1181.52,1180.728,94.888,39.6,39.6,1.6,23.4,2385,0,110.93
1181.54,1180.748,51.365,39.6,39.6,1.58,23.79,2389,0,110.75
1181.56,1180.768,0,39.6,39.6,1.52,23.79,2389,0,110.7
1181.58,1180.788,99.986,39.6,39.6,1.53,23.4,2385,0,110.79
1181.6,1180.808,99.986,39.6,39.6,1.59,23.4,2387,0,110.73
1181.62,1180.828,99.986,39.6,39.6,1.64,23.4,2389,0,110.73
1181.64,1180.848,99.986,39.6,39.6,1.6,23.4,2386,0.01,110.82
1181.66,1180.868,99.986,39.6,39.6,1.52,23.4,2386,0,110.95
1181.68,1180.888,99.986,39.6,39.6,1.51,23.4,2389,0,110.73
1181.7,1180.908,99.986,39.6,39.6,1.49,23.4,2389,0,110.91
1181.72,1180.928,99.986,39.6,39.6,1.54,23.4,2386,0.01,110.91
1181.74,1180.948,99.986,39.6,39.6,1.64,23.4,2389,0,110.7
1181.76,1180.968,99.986,39.6,39.6,1.54,23.4,2389,0.01,110.86
1181.78,1180.988,99.986,39.6,39.6,1.51,23.4,2388,0.01,110.93
1181.8,1181.008,99.986,39.6,39.6,1.51,23.4,2391,0.01,110.7
1181.82,1181.028,32.544,39.6,39.6,1.5,23.4,2388,0.01,110.7
1181.84,1181.048,94.888,39.6,39.6,1.51,23.4,2387,0.01,110.96
1181.86,1181.068,51.365,39.6,39.6,1.51,23.4,2392,0,110.65
1181.88,1181.088,0,39.6,39.6,1.41,23.4,2388,0.01,110.58
1181.9,1181.108,99.986,39.6,39.6,1.42,23.4,2389,0,110.58
1181.92,1181.128,99.986,39.6,39.6,1.43,23.4,2389,0,110.58
1181.94,1181.148,99.986,39.6,39.6,1.38,23.4,2389,0,110.68
1181.96,1181.168,99.986,39.6,39.6,1.34,23.4,2391,0,110.73
1181.98,1181.187,99.986,39.6,39.6,1.34,23.4,2386,0,110.68
1182,1181.207,99.986,39.6,39.6,1.34,23.4,2390,0,110.68
1182.02,1181.227,99.986,39.6,39.6,1.34,23.4,2388,0.01,110.73
1182.04,1181.247,99.986,39.6,39.6,1.34,23.4,2389,0.01,110.77
1182.06,1181.267,99.986,39.6,39.6,1.36,23.4,2393,0.01,110.66
1182.08,1181.287,99.986,39.6,39.6,1.44,23.4,2385,0.01,110.7
