"time,AccPedal"
"27.16266,35.2"
"27.18266,35.6"
"27.20266,35.6"
"27.22266,35.6"
"27.24266,36"
"27.26266,36"
"27.28266,36.4"
"27.30266,36.4"
"27.32266,36.8"
"27.34266,36.8"
"27.36266,37.6"
"27.38266,37.6"
"27.40266,37.6"
"27.42266,38"
"27.44266,38"
"27.46266,38"
"27.48266,38"
"27.50266,38.4"
"27.52266,38.4"
"27.54266,39.2"
"27.56266,39.2"
"27.58266,39.2"
"27.60266,39.2"
"27.62266,39.2"
"27.64266,39.2"
"27.66266,39.6"
"27.68266,39.6"
"27.70266,40"
"27.72266,40.4"
"27.74266,40.8"
"27.76266,40.8"
"27.78266,41.2"
"27.80266,41.2"
"27.82266,42"
"27.84266,42"
"27.86266,42"
"27.88266,42"
"27.90266,42"
"27.92266,42.4"
"27.94266,42.4"
"27.96266,43.2"
"27.98266,43.2"
"28.00266,43.6"
"28.02266,44"
"28.04266,44.4"
"28.06266,44.8"
"28.08266,45.2"
"28.10266,45.6"
"28.12266,46.4"
"28.14266,46.8"
"28.16266,48"
"28.18266,48.4"
"28.20266,48.4"
"28.22266,49.2"
"28.24266,49.6"
"28.26266,50"
"28.28266,50.8"
"28.30266,51.6"
"28.32266,52.4"
"28.34266,53.2"
"28.36166,54"
"28.38266,54.8"
"28.40266,55.6"
"28.42266,56.4"
"28.44266,57.2"
"28.46266,57.6"
"28.48266,58"
"28.50266,58.4"
"28.52266,58.8"
"28.54266,58.8"
"28.56266,59.2"
"28.58266,59.2"
"28.60266,59.2"
"28.62166,59.6"
"28.64166,59.2"
"28.66166,58"
"28.68166,55.2"
"28.70166,50"
"28.72166,42.4"
"28.74166,33.2"
"28.76166,24.4"
"28.78166,16.4"
"28.80166,10.8"
"28.82166,7.2"
"28.84166,4.8"
"28.86166,3.2"
"28.88166,2"
"28.90166,1.2"
"28.92166,0"
"28.94166,0"
"28.96166,0"
"28.98166,0"
"29.00166,0"
"29.02166,0"
"29.04166,0"
"29.06166,0"
"29.08166,0"
"29.10166,0"
"29.12166,0"
"29.14166,0"
"29.16166,0"
"29.18166,0"
"29.20166,0"
"29.22166,0"
"29.24166,0"
"29.26166,0"
"29.28166,0"
"29.30166,0"
"29.32166,0"
"29.34166,0.4"
"29.36166,2.4"
"29.38166,4.4"
"29.40166,7.2"
"29.42166,10"
"29.44166,10"
"29.46166,12.8"
"29.48166,14.4"
"29.50166,15.2"
"29.52166,16.4"
"29.54166,17.6"
"29.56166,19.6"
"29.58166,21.6"
"29.60166,23.2"
"29.62166,24.4"
"29.64166,25.2"
"29.66166,26"
"29.68166,26"
"29.70166,26.8"
"29.72166,27.2"
"29.74166,27.2"
"29.76166,28.4"
"29.78166,28.8"
"29.80166,29.6"
"29.82166,30"
"29.84166,30.4"
"29.86166,31.2"
"29.88166,32"
"29.90166,32.8"
"29.92166,33.2"
"29.94166,34"
"29.96166,34.8"
"29.98166,35.6"
"30.00066,36.4"
"30.02066,37.2"
"30.04066,37.2"
"30.06066,38"
"30.08066,38.4"
"30.10066,38.8"
"30.12066,39.2"
"30.14066,39.2"
"30.16066,39.6"
"30.18066,39.6"
"30.20066,39.6"
"30.22066,39.6"
"30.24066,39.6"
"30.26066,39.6"
"30.28066,39.6"
"30.30066,37.6"
"30.32066,31.2"
"30.34066,31.2"
"30.36066,17.6"
"30.38066,12"
"30.40066,5.6"
"30.42066,0.8"
"30.44066,0"
"30.46066,0"
"30.48066,0"
"30.50066,0"
"30.52066,0"
"30.54066,0"
"30.56066,0"
"30.58066,0"
"30.60066,0"
"30.62066,0"
"30.64066,0"
"30.66066,0"
"30.68066,0"
"30.70066,0"
"30.72066,0"
"30.74066,0"
"30.76066,0"
"30.78066,0"
"30.80066,0"
"30.82066,0"
"30.84066,0"
"30.86066,0"
"30.88066,0"
"30.90066,0"
"30.92066,0"
"30.94066,0"
"30.96066,0"
"30.98066,0"
"31.00066,0"
"31.02066,0"
"31.04066,0"
"31.06066,0"
"31.08066,0"
"31.10066,0"
"31.12066,0"
"31.14066,0"
"31.16066,0"
"31.18066,0"
"31.20066,0"
"31.22066,0"
"31.24066,0"
"31.26066,0"
"31.28066,0"
"31.30066,0"
"31.32066,0"
"31.33966,0"
"31.35966,0"
"31.37966,0"
"31.39966,0"
"31.41966,0"
"31.43966,0"
"31.45966,0"
"31.47966,0"
"31.49966,0"
"31.51966,0"
"31.53966,0"
"31.55966,0"
"31.57966,0"
"31.59966,0"
"31.61966,0"
"31.63966,0"
"31.65966,0"
"31.67966,0"
"31.69966,0"
"31.71966,0"
"31.73966,0"
"31.75966,0"
"31.77966,0"
"31.79966,0"
"31.81966,0"
"31.83966,0"
"31.85966,0"
"31.87966,0"
"31.89966,0"
"31.91966,0"
"31.93966,0"
"31.95966,0"
"31.97966,0"
"31.99966,0"
"32.01966,0"
"32.03966,0"
"32.05966,0"
"32.07965,0"
"32.09966,0"
"32.11966,0"
"32.13966,0"
"32.15966,0"
"32.17966,0"
"32.19966,0"
"32.21966,0"
"32.23965,0"
"32.25965,0"
"32.27966,0"
"32.29966,0"
"32.31966,0"
"32.33966,0"
"32.35966,0"
"32.37966,0"
"32.39965,0"
"32.41965,0"
"32.43966,0"
"32.45966,0"
"32.47966,0"
"32.49966,0"
"32.51966,0"
"32.53966,0"
"32.55966,0"
"32.57965,0"
"32.59966,0"
"32.61966,0"
"32.63966,0"
"32.65966,0"
"32.67966,0"
"32.69966,0"
"32.71966,0"
"32.73965,0"
"32.75965,0"
"32.77966,0"
"32.79966,0"
"32.81866,0"
"32.83866,0"
"32.85866,0"
"32.87865,0"
"32.89865,0"
"32.91866,0"
"32.93866,0"
"32.95866,0"
"32.97866,0"
"32.99866,0"
"33.01866,0"
"33.03866,0"
"33.05865,0"
"33.07866,0"
"33.09866,0"
"33.11866,0"
"33.13866,0"
"33.15866,0"
"33.17866,0"
"33.19866,0"
"33.21865,0"
"33.23866,0"
"33.25866,0"
"33.27866,0"
"33.29866,0"
"33.31866,0"
"33.33866,0"
"33.35866,0"
"33.37865,0"
"33.39865,0"
"33.41866,0"
"33.43866,0"
"33.45866,0"
"33.47866,0"
"33.49866,0"
"33.51866,0"
"33.53866,0"
"33.55865,0"
"33.57866,0"
"33.59866,0"
"33.61866,0"
"33.63866,0"
"33.65866,0"
"33.67866,0"
"33.69866,0"
"33.71865,0"
"33.73866,0"
"33.75866,0"
"33.77866,0"
"33.79866,0"
"33.81866,0"
"33.83866,0"
"33.85866,0"
"33.87865,0"
"33.89865,0"
"33.91866,0"
"33.93866,0"
"33.95866,0"
"33.97866,0.8"
"33.99866,3.2"
"34.01866,5.6"
"34.03866,7.6"
"34.05865,9.2"
"34.07866,10.4"
"34.09866,10.8"
"34.11866,10.8"
"34.13866,11.6"
"34.15866,11.6"
"34.17866,13.6"
"34.19866,16"
"34.21865,16.4"
"34.23866,16.4"
"34.25866,17.6"
"34.27866,18.8"
"34.29766,19.6"
"34.31766,20.4"
"34.33766,20.4"
"34.35765,20.8"
"34.37766,21.6"
"34.39766,22"
"34.41766,22.8"
"34.43766,23.2"
"34.45766,23.2"
"34.47766,24"
"34.49766,24.8"
"34.51765,25.2"
"34.53765,25.2"
"34.55766,25.6"
"34.57766,26"
"34.59766,26.8"
"34.61766,27.2"
"34.63766,28.4"
"34.65766,28.8"
"34.67766,29.6"
"34.69765,30.4"
"34.71766,31.2"
"34.73766,31.2"
"34.75866,31.6"
"34.77866,31.6"
"34.79866,31.6"
"34.81866,31.6"
"34.83766,31.6"
"34.85765,32.4"
"34.87766,32.4"
"34.89766,32.4"
"34.91766,32.8"
"34.93766,32.8"
"34.95766,33.6"
"34.97766,34"
"34.99766,34"
"35.01765,34.8"
"35.03765,35.2"
"35.05766,36"
"35.07766,36.4"
"35.09766,36.8"
"35.11766,37.2"
"35.13766,37.2"
"35.15766,38"
"35.17766,38"
"35.19765,38.4"
"35.21766,39.2"
"35.23766,39.2"
"35.25766,40"
"35.27766,40"
"35.29766,40"
"35.31766,40.8"
"35.33766,40.8"
"35.35765,41.2"
"35.37766,41.6"
"35.39766,42.4"
"35.41766,42.4"
"35.43766,42.4"
"35.45766,43.2"
"35.47766,43.6"
"35.49766,44"
"35.51765,44.8"
"35.53765,45.2"
"35.55766,46"
"35.57766,46"
"35.59766,46.4"
"35.61766,47.2"
"35.63766,47.6"
"35.65766,48"
"35.67766,48.8"
"35.69765,49.2"
"35.71766,49.6"
"35.73766,50"
"35.75766,50.8"
"35.77766,51.6"
"35.79666,52.4"
"35.81666,53.6"
"35.83665,54.4"
"35.85666,55.2"
"35.87666,56.4"
"35.89666,56.8"
"35.91666,57.6"
"35.93666,58"
"35.95666,58.4"
"35.97666,58"
"35.99665,57.2"
"36.01665,54.4"
"36.03666,52.4"
"36.05666,45.2"
"36.07666,36.8"
"36.09666,28.4"
"36.11666,20"
"36.13666,13.2"
"36.15665,8.8"
"36.17665,6"
"36.19666,4"
"36.21666,2.4"
"36.23666,0"
"36.25666,0"
"36.27666,0"
"36.29666,0"
"36.31666,0"
"36.33665,0"
"36.35666,0"
"36.37666,0"
"36.39666,0"
"36.41666,0"
"36.43666,0"
"36.45666,0"
"36.47666,0"
"36.49665,0"
"36.51665,0"
"36.53666,0"
"36.55666,0"
"36.57666,0"
"36.59666,2.8"
"36.61666,6.8"
"36.63666,6.8"
"36.65665,13.6"
"36.67665,16.4"
"36.69666,20"
"36.71666,23.2"
"36.73666,26.4"
"36.75666,28.8"
"36.77666,31.2"
"36.79666,33.2"
"36.81666,34.8"
"36.83665,36"
"36.85666,37.6"
"36.87666,39.2"
"36.89666,40.8"
"36.91666,42"
"36.93666,42"
"36.95666,44.8"
"36.97666,46"
"36.99665,46.8"
"37.01665,48"
"37.03666,49.2"
"37.05666,50"
"37.07666,51.2"
"37.09666,52"
"37.11666,52"
"37.13666,52"
"37.15665,52.4"
"37.17665,52.8"
"37.19666,53.2"
"37.21666,53.2"
"37.23666,53.2"
"37.25666,54"
"37.27666,54"
"37.29566,54"
"37.31565,54"
"37.33566,54"
"37.35566,54"
"37.37566,54.8"
"37.39566,55.2"
"37.41566,55.2"
"37.43566,56"
"37.45566,56.4"
"37.47565,57.6"
"37.49566,58.4"
"37.51566,59.2"
"37.53566,60"
"37.55566,60.8"
"37.57566,61.2"
"37.59566,61.6"
"37.61566,62.4"
"37.63565,62.4"
"37.65565,62.8"
"37.67566,63.2"
"37.69566,63.6"
"37.71566,64"
"37.73566,64.4"
"37.75566,64.4"
"37.77566,64.8"
"37.79566,64.8"
"37.81565,64.8"
"37.83566,64.8"
"37.85566,64.8"
"37.87566,64.8"
"37.89566,64.8"
"37.91566,64.8"
"37.93566,64.8"
"37.95566,64.8"
"37.97565,64.8"
"37.99566,64.8"
"38.01566,64.8"
"38.03566,64.8"
"38.05566,64.8"
"38.07566,64.8"
"38.09566,64.8"
"38.11566,64.8"
"38.13565,64.8"
"38.15565,64.8"
"38.17566,64.8"
"38.19566,64.8"
"38.21566,64.8"
"38.23566,64.8"
"38.25566,65.2"
"38.27566,65.2"
"38.29566,65.6"
"38.31565,66.4"
"38.33566,66.8"
"38.35566,67.6"
"38.37566,68"
"38.39566,68.4"
"38.41566,68.8"
"38.43566,69.2"
"38.45566,69.2"
"38.47565,69.2"
"38.49566,69.6"
"38.51566,69.6"
"38.53566,69.6"
"38.55566,69.6"
"38.57566,69.6"
"38.59566,70"
"38.61566,70.4"
"38.63565,70.8"
"38.65565,71.6"
"38.67566,72"
"38.69566,72.8"
"38.71566,73.2"
"38.73566,73.6"
"38.75566,74.4"
"38.77566,74.8"
"38.79465,75.2"
"38.81466,75.6"
"38.83466,76"
"38.85466,76"
"38.87466,76.4"
"38.89466,76.4"
"38.91466,74.8"
"38.93466,71.2"
"38.95465,65.6"
"38.97466,58.4"
"38.99466,49.2"
"39.01466,38.8"
"39.03466,32"
"39.05466,21.6"
"39.07466,14.4"
"39.09466,9.6"
"39.11465,6.4"
"39.13465,0"
"39.15466,0"
"39.17466,0"
"39.19466,0"
"39.21466,0"
"39.23466,0"
"39.25466,0"
"39.27465,0"
"39.29465,0"
"39.31466,0"
"39.33466,0"
"39.35466,0"
"39.37466,0"
"39.39466,0"
"39.41466,0"
"39.43466,0"
"39.45465,0"
"39.47466,0"
"39.49466,1.2"
"39.51466,5.2"
"39.53466,10"
"39.55466,13.6"
"39.57466,15.6"
"39.59466,17.2"
"39.61465,18"
"39.63465,18"
"39.65466,20.4"
"39.67466,22.4"
"39.69466,24.4"
"39.71466,27.2"
"39.73466,28.8"
"39.75466,30"
"39.77465,30.8"
"39.79465,32"
"39.81466,34"
"39.83466,35.2"
"39.85466,36.4"
"39.87466,37.2"
"39.89466,38"
"39.91466,38.8"
"39.93466,38.8"
"39.95465,40.8"
"39.97466,40.8"
"39.99466,41.6"
"40.01466,42.8"
"40.03466,44"
"40.05466,44.8"
"40.07466,45.6"
"40.09466,46.4"
"40.11465,46.8"
"40.13465,47.2"
"40.15466,47.6"
"40.17466,48"
"40.19466,48.4"
"40.21466,48.4"
"40.23466,48.4"
"40.25466,48.4"
"40.27465,48.4"
"40.29366,48.8"
"40.31366,48.8"
"40.33366,48.8"
"40.35366,48.8"
"40.37366,48.8"
"40.39366,48.8"
"40.41366,48.8"
"40.43365,48.8"
"40.45366,48.8"
"40.47366,48.8"
"40.49366,48.8"
"40.51366,48.8"
"40.53366,48.8"
"40.55366,48.8"
"40.57366,48.8"
"40.59365,48.8"
"40.61366,48.8"
"40.63366,48.8"
"40.65366,48.8"
"40.67366,48.8"
"40.69366,48.8"
"40.71366,48.8"
"40.73366,48.8"
"40.75365,48.8"
"40.77365,48.8"
"40.79366,48.8"
"40.81366,48.8"
"40.83366,48.8"
"40.85366,49.2"
"40.87366,49.6"
"40.89366,50"
"40.91366,50.8"
"40.93365,51.2"
"40.95366,51.6"
"40.97366,52"
"40.99366,52.4"
"41.01366,52.8"
"41.03366,53.2"
"41.05366,53.2"
"41.07366,53.6"
"41.09365,54"
"41.11366,54"
"41.13366,54"
"41.15366,54.4"
"41.17366,54.8"
"41.19366,54.8"
"41.21366,54.8"
"41.23366,54.8"
"41.25365,55.2"
"41.27365,55.2"
"41.29366,55.2"
"41.31366,55.6"
"41.33366,55.6"
"41.35366,55.6"
"41.37366,55.6"
"41.39366,55.6"
"41.41366,55.6"
"41.43365,55.6"
"41.45366,55.6"
"41.47366,56"
"41.49366,56"
"41.51366,56"
"41.53366,56"
"41.55366,56"
"41.57366,56"
"41.59365,56"
"41.61366,56"
"41.63366,56"
"41.65366,56"
"41.67366,56"
"41.69366,56"
"41.71366,56"
"41.73366,56"
"41.75365,56"
"41.77365,56"
"41.79266,56"
"41.81266,56"
"41.83266,56"
"41.85266,56"
"41.87266,56"
"41.89265,56"
"41.91265,56"
"41.93266,56"
"41.95266,56"
"41.97266,56"
"41.99266,56"
"42.01266,56"
"42.03266,56"
"42.05266,56"
"42.07265,56"
"42.09266,56"
"42.11266,56"
"42.13266,56"
"42.15266,56"
"42.17266,56"
"42.19266,56"
"42.21266,56"
"42.23265,56"
"42.25266,56"
"42.27266,56"
"42.29266,56"
"42.31266,56"
"42.33266,56"
"42.35266,56"
"42.37266,56"
"42.39265,56"
"42.41265,56"
"42.43266,56.4"
"42.45266,56.4"
"42.47266,56.4"
"42.49266,56.4"
"42.51266,56.8"
"42.53266,57.2"
"42.55266,57.2"
"42.57265,57.6"
"42.59266,57.6"
"42.61266,58"
"42.63266,58"
"42.65266,58.4"
"42.67266,58.4"
"42.69266,58.4"
"42.71266,58.4"
"42.73265,58.4"
"42.75266,58.8"
"42.77266,58.8"
"42.79266,59.2"
"42.81266,59.2"
"42.83266,59.6"
"42.85266,59.6"
"42.87266,59.6"
"42.89265,59.6"
"42.91265,59.6"
"42.93266,59.6"
"42.95266,60"
"42.97266,60"
"42.99266,60"
"43.01266,60"
"43.03266,60"
"43.05266,60"
"43.07265,60"
"43.09266,60"
"43.11266,60"
"43.13266,60"
"43.15266,60"
"43.17266,60"
"43.19266,60"
"43.21266,60"
"43.23265,60.4"
"43.25266,60.4"
"43.27266,60.4"
"43.29266,60.4"
"43.31166,60.4"
"43.33166,60.8"
"43.35166,60.8"
"43.37165,60.8"
"43.39165,60.8"
"43.41166,60.8"
"43.43166,60.8"
"43.45166,60.8"
"43.47166,60.8"
"43.49166,60.8"
"43.51166,60.8"
"43.53165,60.8"
"43.55165,60.8"
"43.57166,60.8"
"43.59166,60.8"
"43.61166,60.8"
"43.63166,60.8"
"43.65166,60.8"
"43.67166,60.4"
"43.69166,60"
"43.71165,59.2"
"43.73166,58.8"
"43.75166,58.4"
"43.77166,58"
"43.79166,58"
"43.81166,57.6"
"43.83166,57.6"
"43.85166,57.2"
"43.87165,56.8"
"43.89165,56.4"
"43.91166,56.4"
"43.93166,56.4"
"43.95166,56"
"43.97166,56"
"43.99166,56"
"44.01166,56"
"44.03165,55.6"
"44.05165,55.6"
"44.07166,55.6"
"44.09166,55.6"
"44.11166,55.6"
"44.13166,55.6"
"44.15166,55.6"
"44.17166,55.6"
"44.19166,55.6"
"44.21165,55.6"
"44.23166,55.6"
"44.25166,55.6"
"44.27166,55.6"
"44.29166,55.6"
"44.31166,55.6"
"44.33166,55.6"
"44.35166,55.6"
"44.37165,55.6"
"44.39165,55.6"
"44.41166,55.6"
"44.43166,55.6"
"44.45166,55.6"
"44.47166,55.6"
"44.49166,55.6"
"44.51166,55.6"
"44.53165,55.6"
"44.55165,55.6"
"44.57166,55.6"
"44.59166,55.6"
"44.61166,55.6"
"44.63166,55.6"
"44.65166,55.6"
"44.67166,55.6"
"44.69166,55.6"
"44.71165,55.6"
"44.73166,55.6"
"44.75166,56"
"44.77166,56.4"
"44.79066,56.8"
"44.81066,57.6"
"44.83166,58"
"44.85065,58.4"
"44.87066,58.8"
"44.89066,58.8"
"44.91166,59.2"
"44.93066,59.2"
"44.95066,58.8"
"44.97066,57.6"
"44.99066,54.8"
"45.01065,50.4"
"45.03065,47.2"
"45.05066,37.6"
"45.07066,28.8"
"45.09066,20.4"
"45.11066,13.6"
"45.13066,9.2"
"45.15066,6"
"45.17066,4"
"45.19065,0"
"45.21066,0"
"45.23066,0"
"45.25066,0"
"45.27066,0"
"45.29066,0"
"45.31066,0"
"45.33066,0"
"45.35065,0"
"45.37066,0"
"45.39066,0"
"45.41066,0"
"45.43066,0"
"45.45066,0"
"45.47066,0"
"45.49066,1.2"
"45.51065,4"
"45.53065,6"
"45.55066,8.4"
"45.57066,10"
"45.59066,12"
"45.61066,13.6"
"45.63066,13.6"
"45.65066,17.6"
"45.67066,18.8"
"45.69065,19.6"
"45.71066,20.4"
"45.73066,21.6"
"45.75066,23.2"
"45.77066,24"
"45.79066,25.2"
"45.81066,26.8"
"45.83066,27.2"
"45.85065,27.6"
"45.87066,27.6"
"45.89066,28"
"45.91066,28.4"
"45.93066,28.4"
"45.95066,29.6"
"45.97066,30.4"
"45.99066,31.6"
"46.01065,32.4"
"46.03065,32.8"
"46.05066,33.6"
"46.07066,34.4"
"46.09066,35.6"
"46.11066,37.2"
"46.13066,37.6"
"46.15066,38.8"
"46.17066,40"
"46.19065,41.6"
"46.21066,43.2"
"46.23066,44.8"
"46.25066,46.4"
"46.27066,47.6"
"46.29066,48.8"
"46.31066,49.6"
"46.33066,50"
"46.35065,50.8"
"46.37066,51.2"
"46.39066,51.6"
"46.41066,51.6"
"46.42966,52"
"46.45066,52.4"
"46.47066,52.4"
"46.49066,52.8"
"46.51065,53.6"
"46.53065,54"
"46.54966,54"
"46.57066,54.4"
"46.58966,54.4"
"46.60966,54.4"
"46.62966,54.4"
"46.64965,54.8"
"46.66965,54.8"
"46.68966,54.8"
"46.70966,54.8"
"46.72966,54.8"
"46.74966,54"
"46.76966,51.2"
"46.78966,46.8"
"46.80966,40.8"
"46.82965,36.8"
"46.84966,28.4"
"46.86966,20.8"
"46.88966,14"
"46.90966,9.2"
"46.92966,6"
"46.94966,4"
"46.96966,0"
"46.98965,0"
"47.00965,0"
"47.02966,0"
"47.04966,0"
"47.06966,0"
"47.08966,0"
"47.10966,0"
"47.12966,0"
"47.14965,0"
"47.16965,0"
"47.18966,0"
"47.20966,0"
"47.22966,0"
"47.24966,0"
"47.26966,0"
"47.28966,0"
"47.30966,0"
"47.32965,0"
"47.34966,0"
"47.36966,0"
"47.38966,0"
"47.40966,0"
"47.42966,0"
"47.44966,0"
"47.46966,0"
"47.48965,0"
"47.50965,0"
"47.52966,0"
"47.54966,0"
"47.56966,0"
"47.58966,0"
"47.60966,0"
"47.62966,0"
"47.64965,0"
"47.66965,0"
"47.68966,0"
"47.70966,0"
"47.72966,0"
"47.74966,0"
"47.76966,0"
"47.78966,0"
"47.80865,0"
"47.82866,0"
"47.84866,0"
"47.86866,0"
"47.88866,0"
"47.90866,0"
"47.92866,0"
"47.94866,0"
"47.96865,0"
"47.98866,0"
"48.00866,0"
"48.02866,0"
"48.04866,0"
"48.06866,0"
"48.08866,0"
"48.10866,0"
"48.12865,0"
"48.14865,0"
"48.16866,0"
"48.18866,0"
"48.20866,0"
"48.22866,0"
"48.24866,0"
"48.26866,0"
"48.28866,0"
"48.30865,0"
"48.32866,0"
"48.34866,0"
"48.36866,0"
"48.38866,0"
"48.40866,0"
"48.42866,0"
"48.44866,0"
"48.46865,0"
"48.48866,0"
"48.50866,0"
"48.52866,0"
"48.54866,0"
"48.56866,0"
"48.58866,0"
"48.60866,0"
"48.62865,0"
"48.64865,0"
"48.66866,0"
"48.68866,0"
"48.70866,0"
"48.72866,0"
"48.74866,0"
"48.76866,0"
"48.78866,0"
"48.80865,0"
"48.82866,0"
"48.84866,0"
"48.86866,0"
"48.88866,0"
"48.90866,0"
"48.92866,0"
"48.94866,0"
"48.96865,0"
"48.98866,0"
"49.00866,0"
"49.02866,0"
"49.04866,0"
"49.06866,0"
"49.08866,0"
"49.10866,0"
"49.12865,0"
"49.14865,0"
"49.16866,0"
"49.18866,0"
"49.20866,0"
"49.22866,0"
"49.24866,0"
"49.26866,0"
"49.28866,0"
"49.30865,0"
"49.32766,0"
"49.34766,0"
"49.36766,0"
"49.38766,0"
"49.40766,0"
"49.42766,0"
"49.44765,0"
"49.46766,0"
"49.48766,0"
"49.50766,0"
"49.52766,0"
"49.54766,0"
"49.56766,0"
"49.58766,0"
"49.60765,0"
"49.62766,0"
"49.64766,0"
"49.66766,0"
"49.68766,0"
"49.70766,0"
"49.72766,0"
"49.74766,0"
"49.76765,0"
"49.78765,0"
"49.80766,0"
"49.82766,0"
"49.84766,0"
"49.86766,0"
"49.88766,0"
"49.90766,0"
"49.92766,0"
"49.94765,0"
"49.96766,0"
"49.98766,0"
"50.00766,0"
"50.02766,0"
"50.04766,0"
"50.06766,0"
"50.08766,0"
"50.10765,0"
"50.12766,0"
"50.14766,0"
"50.16766,0"
"50.18766,0"
"50.20766,0"
"50.22766,0"
"50.24766,0"
"50.26765,0"
"50.28765,0"
"50.30766,0"
"50.32766,0"
"50.34766,0"
"50.36766,0"
"50.38766,0"
"50.40766,0"
"50.42766,0"
"50.44765,0"
"50.46766,0"
"50.48766,0"
"50.50766,0"
"50.52766,0"
"50.54766,0"
"50.56766,0"
"50.58766,0"
"50.60765,0"
"50.62766,0"
"50.64766,0"
"50.66766,0"
"50.68766,0"
"50.70766,0"
"50.72766,0"
"50.74766,0"
"50.76765,0"
"50.78765,0"
"50.80766,0"
"50.82666,0"
"50.84666,0"
"50.86666,0"
"50.88666,0"
"50.90665,0"
"50.92665,0"
"50.94666,0"
"50.96666,0"
"50.98666,0"
"51.00666,0"
"51.02666,0"
"51.04666,0"
"51.06666,0"
"51.08665,0"
"51.10666,0"
"51.12666,0"
"51.14666,0"
"51.16666,0"
"51.18666,0"
"51.20666,0"
"51.22666,0"
"51.24665,0"
"51.26665,0"
"51.28666,0"
"51.30666,0"
"51.32666,0"
"51.34666,0"
"51.36666,0"
"51.38666,0"
"51.40665,0"
"51.42665,0"
"51.44666,0"
"51.46666,0"
"51.48666,0"
"51.50666,0"
"51.52666,0"
"51.54666,0"
"51.56666,0"
"51.58665,0"
"51.60666,0"
"51.62666,0"
"51.64666,0"
"51.66666,0"
"51.68666,0"
"51.70666,0"
"51.72666,0"
"51.74665,0"
"51.76665,0"
"51.78666,0"
"51.80666,0"
"51.82666,0"
"51.84666,0"
"51.86666,0"
"51.88666,0"
"51.90665,0"
"51.92665,0"
"51.94666,0"
"51.96666,0"
"51.98666,0"
"52.00666,0"
"52.02666,0"
"52.04666,0"
"52.06666,0"
"52.08665,0"
"52.10666,0"
"52.12666,0"
"52.14666,0"
"52.16666,0"
"52.18666,0"
"52.20666,0"
"52.22666,0"
"52.24665,0"
"52.26665,0"
"52.28666,0"
"52.30666,0"
"52.32666,0"
"52.34566,0"
"52.36566,0"
"52.38565,0"
"52.40565,0"
"52.42566,0"
"52.44566,0"
"52.46566,0"
"52.48566,0"
"52.50566,0"
"52.52566,0"
"52.54566,0"
"52.56565,0"
"52.58566,0"
"52.60566,0"
"52.62566,0"
"52.64566,0"
"52.66566,0"
"52.68566,0"
"52.70566,0"
"52.72565,0"
"52.74566,0"
"52.76566,0"
"52.78566,0"
"52.80566,0"
"52.82566,0"
"52.84566,0"
"52.86566,0"
"52.88565,0"
"52.90565,0"
"52.92566,0"
"52.94566,0"
"52.96566,0"
"52.98566,0"
"53.00566,0"
"53.02566,0"
"53.04566,0"
"53.06565,0"
"53.08566,0"
"53.10566,0"
"53.12566,0"
"53.14566,0"
"53.16566,0"
"53.18566,0"
"53.20566,0"
"53.22565,0"
"53.24566,0"
"53.26566,0"
"53.28566,0"
"53.30566,0"
"53.32566,0"
"53.34566,0"
"53.36566,0"
"53.38565,0"
"53.40565,0"
"53.42566,0"
"53.44566,0"
"53.46566,0"
"53.48566,0"
"53.50566,0"
"53.52566,0"
"53.54566,0"
"53.56565,0"
"53.58566,0"
"53.60566,0"
"53.62566,0"
"53.64566,0"
"53.66566,0"
"53.68566,0"
"53.70566,0"
"53.72565,0"
"53.74566,0"
"53.76566,0"
"53.78566,0"
"53.80566,0"
"53.82566,0"
"53.84466,0"
"53.86465,0"
"53.88465,0"
"53.90466,0"
"53.92466,0"
"53.94466,0"
"53.96466,0"
"53.98466,0"
"54.00466,0"
"54.02465,0"
"54.04465,0"
"54.06466,0"
"54.08466,0"
"54.10466,0"
"54.12466,0"
"54.14466,0"
"54.16466,0"
"54.18466,0"
"54.20465,0"
"54.22466,0"
"54.24466,0"
"54.26466,0"
"54.28466,0"
"54.30466,0"
"54.32466,0"
"54.34466,0"
"54.36465,0"
"54.38465,0"
"54.40466,0"
"54.42466,0"
"54.44466,0"
"54.46466,0"
"54.48466,0"
"54.50466,0"
"54.52465,0"
"54.54465,0"
"54.56466,0"
"54.58466,0"
"54.60466,0"
"54.62466,0"
"54.64466,0"
"54.66466,0"
"54.68466,0"
"54.70465,0"
"54.72466,0"
"54.74466,0"
"54.76466,0"
"54.78466,0"
"54.80466,0"
"54.82466,0"
"54.84466,0"
"54.86465,0"
"54.88465,0"
"54.90466,0"
"54.92466,0"
"54.94466,0"
"54.96466,0"
"54.98466,0"
"55.00466,0"
"55.02465,0"
"55.04465,0"
"55.06466,0"
"55.08466,0"
"55.10466,0"
"55.12466,0"
"55.14466,0"
"55.16466,0"
"55.18466,0"
"55.20465,0"
"55.22466,0"
"55.24466,0"
"55.26466,0"
"55.28466,0"
"55.30466,0"
"55.32366,0"
"55.34365,0"
"55.36366,0"
"55.38366,0"
"55.40366,0"
"55.42366,0"
"55.44366,0"
"55.46366,0"
"55.48366,0"
"55.50365,0"
"55.52365,0"
"55.54366,0"
"55.56366,0"
"55.58366,0"
"55.60366,0"
"55.62366,0"
"55.64366,0"
"55.66366,0"
"55.68365,0"
"55.70366,0"
